block_id,route_id,trip_headsign,service_id,shape_id,trip_id
b_731,7,C Conestoga Mall,muwtf_merged_998639,707,545229
b_714,7,C Conestoga Mall,muwtf_merged_998639,707,545226
b_712,7,C Conestoga Mall,muwtf_merged_998639,707,545227
b_751,7,D UW via University,muwtf_merged_998639,708,545224
b_715,7,C Conestoga Mall,muwtf_merged_998639,707,545225
b_709,7,D UW via University,muwtf_merged_998639,708,545222
b_704,7,D UW via University,muwtf_merged_998639,708,545223
b_714,7,D UW via University,muwtf_merged_998639,708,545220
b_703,7,D UW via University,muwtf_merged_998639,708,545221
b_803,8,Fairview via Weber/Courtland TR,a_merged_998635,811,549474
b_710,7,B Fairview Park via Weber,muwtf_merged_998639,712,545307
b_131,15,Downtown,a_merged_998635,1511,550045
a_933,9,University at King to Conestoga Mall,a_merged_998630,912,507314
b_704,7,B Fairview Park via Weber,muwtf_merged_998639,712,545306
b_715,7,F Fairview Park via Wilson,muwtf_merged_998639,718,545309
b_2031,20,Victoria Hills to Highland Hills Mall,a_merged_998635,2001,549659
b_1131,20,Victoria Hills to Highland Hills Mall,a_merged_998635,2001,549658
b_712,7,F Fairview Park via Wilson,muwtf_merged_998639,718,545308
b_1131,20,Victoria Hills to Highland Hills Mall,a_merged_998635,2001,549653
b_631,20,Victoria Hills to Highland Hills Mall,a_merged_998635,2001,549652
b_2032,20,Victoria Hills to Highland Hills Mall,a_merged_998635,2001,549651
b_1132,20,Victoria Hills to Highland Hills Mall,a_merged_998635,2001,549650
b_631,20,Victoria Hills to Highland Hills Mall,a_merged_998635,2001,549657
b_2032,20,Victoria Hills to Highland Hills Mall,a_merged_998635,2001,549656
b_1132,20,Victoria Hills to Highland Hills Mall,a_merged_998635,2001,549655
b_2031,20,Victoria Hills to Highland Hills Mall,a_merged_998635,2001,549654
a_432,4,Downtown from TBW,a_merged_998630,402,507729
a_431,4,Downtown from TBW,a_merged_998630,402,507728
a_5631,64,Langs,a_merged_998630,6401,507099
a_5632,64,Langs,a_merged_998630,6401,507098
a_432,4,Downtown from TBW,a_merged_998630,402,507725
a_431,4,Downtown from TBW,a_merged_998630,402,507724
a_432,4,Downtown from TBW,a_merged_998630,402,507727
a_431,4,Downtown from TBW,a_merged_998630,402,507726
a_432,4,Downtown from TBW,a_merged_998630,402,507721
a_432,4,Glasgow,a_merged_998630,412,507720
a_432,4,Downtown from TBW,a_merged_998630,402,507723
a_431,4,Downtown from TBW,a_merged_998630,402,507722
b_2532,15,Downtown,a_merged_998635,1511,550047
a_932,35,Eastbridge to Uptown Waterloo,muwtf_merged_998634,3501,503408
a_934,35,Eastbridge to Uptown Waterloo,muwtf_merged_998634,3501,503409
a_940,35,Eastbridge to Uptown Waterloo,muwtf_merged_998634,3501,503400
a_932,35,Eastbridge to Uptown Waterloo,muwtf_merged_998634,3501,503401
a_934,35,Eastbridge to Uptown Waterloo,muwtf_merged_998634,3501,503402
a_931,35,Eastbridge to Uptown Waterloo,muwtf_merged_998634,3501,503403
a_933,35,Eastbridge to Uptown Waterloo,muwtf_merged_998634,3501,503404
a_936,35,Eastbridge to Uptown Waterloo,muwtf_merged_998634,3501,503405
a_939,35,Eastbridge to Uptown Waterloo,muwtf_merged_998634,3501,503406
a_940,35,Eastbridge to Uptown Waterloo,muwtf_merged_998634,3501,503407
a_8004,200,iXpress to Conestoga Mall,a_merged_998630,20001,507897
a_8006,200,iXpress to Conestoga Mall,a_merged_998630,20001,507896
a_8003,200,iXpress to Conestoga Mall,a_merged_998630,20001,507895
a_8023,200,iXpress to Conestoga Mall,a_merged_998630,20001,507894
a_8022,200,iXpress to Conestoga Mall,a_merged_998630,20001,507893
a_8021,200,iXpress to Conestoga Mall,a_merged_998630,20001,507892
a_8001,200,iXpress to Conestoga Mall,a_merged_998630,20001,507891
a_8002,200,iXpress to Conestoga Mall,a_merged_998630,20001,507890
a_501,5,Erb West,s_merged_998633,501,509833
b_8021,200,iXpress to Conestoga Mall,a_merged_998635,20001,551257
b_8005,200,iXpress to Conestoga Mall,a_merged_998635,20001,551254
b_8002,200,iXpress to Conestoga Mall,a_merged_998635,20001,551255
b_8024,200,iXpress to Conestoga Mall,a_merged_998635,20001,551252
b_8025,200,iXpress to Conestoga Mall,a_merged_998635,20001,551253
a_8021,200,iXpress to Conestoga Mall,a_merged_998630,20001,507899
a_8024,200,iXpress to Conestoga Mall,a_merged_998630,20001,507898
a_2101,21,Conestoga Mall,a_merged_998630,2111,507549
a_2101,21,Elmira,a_merged_998630,2101,507548
a_2102,21,Elmira,a_merged_998630,2101,507541
a_2101,21,Elmira,a_merged_998630,2101,507540
a_2102,21,Elmira,a_merged_998630,2101,507543
a_2101,21,Elmira,a_merged_998630,2101,507542
a_2102,21,Elmira,a_merged_998630,2101,507545
a_2101,21,Elmira,a_merged_998630,2101,507544
a_2102,21,Elmira,a_merged_998630,2101,507547
a_2101,21,Elmira,a_merged_998630,2101,507546
a_936,35,Eastbridge to Conestoga Mall,muwtf_merged_998634,3511,503372
b_8025,200,iXpress to Ainslie Terminal,muwtf_merged_998639,20011,548180
a_939,35,Eastbridge to Conestoga Mall,muwtf_merged_998634,3511,503373
a_931,35,Eastbridge to Conestoga Mall,muwtf_merged_998634,3511,503370
b_5201,52,Fairview via Preston Pkwy,muwtf_merged_998639,5201,547959
a_1240,12,To University at King,muwtf_merged_998634,1202,504411
b_1283,31,University of Waterloo,muwtf_merged_998639,3111,546653
a_8102,201,UW/LAURIER,muwtf_merged_998634,20101,504572
a_934,35,Eastbridge to Conestoga Mall,muwtf_merged_998634,3511,503376
a_931,35,Eastbridge to Conestoga Mall,muwtf_merged_998634,3511,503377
b_733,13,Laurelwood to UW,s_merged_998638,1311,553100
a_940,35,Eastbridge to Conestoga Mall,muwtf_merged_998634,3511,503374
b_738,13,Laurelwood to UW,s_merged_998638,1311,553101
b_5632,56,Dunbar,a_merged_998635,5601,550325
a_932,35,Eastbridge to Conestoga Mall,muwtf_merged_998634,3511,503375
b_5134,51,Hespeler Road to Hespeler,muwtf_merged_998639,5101,545854
a_8104,201,UW/LAURIER,muwtf_merged_998634,20101,504575
b_2401,24,Highland to Downtown,a_merged_998635,2411,549796
a_933,35,Eastbridge to Conestoga Mall,muwtf_merged_998634,3511,503378
b_631,18,Guelph Street,muwtf_merged_998639,1800,545573
a_1181,20,Victoria Hills to Highland Hills Mall,s_merged_998633,2001,509398
a_1131,20,Victoria Hills to Highland Hills Mall,s_merged_998633,2001,509399
b_432,29,To The Boardwalk,muwtf_merged_998639,2911,547368
a_1132,20,Victoria Hills to Highland Hills Mall,s_merged_998633,2001,509392
a_1131,20,Victoria Hills to Highland Hills Mall,s_merged_998633,2001,509393
a_1132,20,Victoria Hills to Highland Hills Mall,s_merged_998633,2001,509390
a_1131,20,Victoria Hills to Highland Hills Mall,s_merged_998633,2001,509391
a_1181,20,Victoria Hills to Highland Hills Mall,s_merged_998633,2001,509396
a_1131,20,Victoria Hills to Highland Hills Mall,s_merged_998633,2001,509397
a_1181,20,Victoria Hills to Highland Hills Mall,s_merged_998633,2001,509394
a_1131,20,Victoria Hills to Highland Hills Mall,s_merged_998633,2001,509395
b_737,9,Lakeshore to University and King,s_merged_998638,903,553108
a_8103,201,UW/LAURIER,muwtf_merged_998634,20101,504574
b_1234,9,Lakeshore to University and King,s_merged_998638,903,553109
b_2402,24,Highland to Downtown,a_merged_998635,2411,549797
b_1131,20,Victoria Hills to Highland Hills Mall,s_merged_998638,2001,552704
b_803,8,Fairview via Westmount/East TR,muwtf_merged_998639,813,546129
b_5206,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998639,5211,547963
b_5205,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998639,5211,547962
b_5204,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998639,5211,547961
b_5203,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998639,5211,547960
b_5204,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998639,5211,547967
b_5206,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998639,5211,547966
b_5205,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998639,5211,547965
b_5204,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998639,5211,547964
b_5203,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998639,5211,547969
b_5202,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998639,5211,547968
a_2951,29,To King/University turnaround,muwtf_merged_998634,2901,504016
a_434,29,To King/University turnaround,muwtf_merged_998634,2901,504017
a_2952,29,To King/University turnaround,muwtf_merged_998634,2901,504014
a_431,29,To King/University turnaround,muwtf_merged_998634,2901,504015
a_2951,29,To King/University turnaround,muwtf_merged_998634,2901,504012
a_432,29,To King/University turnaround,muwtf_merged_998634,2901,504013
a_2952,29,To King/University turnaround,muwtf_merged_998634,2901,504010
a_434,29,To King/University turnaround,muwtf_merged_998634,2901,504011
b_933,17,Heritage Park,a_merged_998635,1700,550075
b_1282,17,Heritage Park,a_merged_998635,1700,550074
b_1031,17,Fairview Park,a_merged_998635,1701,550077
b_1237,17,Heritage Park,a_merged_998635,1700,550076
b_1031,17,Heritage Park,a_merged_998635,1700,550071
b_1033,17,Heritage Park,a_merged_998635,1700,550070
a_431,29,To The Boardwalk,muwtf_merged_998634,2911,504018
a_433,29,To The Boardwalk,muwtf_merged_998634,2911,504019
b_5631,56,Dunbar,a_merged_998635,5601,550326
b_803,8,Fairview via Westmount/Franklin TR,muwtf_merged_998639,812,546127
b_332,16,Forest Glen,muwtf_merged_998639,1611,546445
a_8106,201,UW/LAURIER,muwtf_merged_998634,20101,504576
b_802,8,Fairview via Weber/Courtland TR,muwtf_merged_998639,811,546122
b_5633,56,Dunbar,a_merged_998635,5601,550321
a_8133,201,UW/LAURIER,s_merged_998633,20101,510329
a_8132,201,UW/LAURIER,s_merged_998633,20101,510328
b_501,5,Erb West,s_merged_998638,501,553148
b_933,9,Lakeshore to UW,a_merged_998635,901,550611
b_934,9,Lakeshore to UW,a_merged_998635,901,550610
b_932,9,Lakeshore to UW,a_merged_998635,901,550613
b_935,9,Lakeshore to UW,a_merged_998635,901,550612
a_8184,201,UW/LAURIER,s_merged_998633,20101,510325
a_8182,201,UW/LAURIER,s_merged_998633,20101,510324
a_8131,201,UW/LAURIER,s_merged_998633,20101,510327
a_8134,201,UW/LAURIER,s_merged_998633,20101,510326
a_5333,53,Hespeler Terminal,a_merged_998630,5301,507505
a_1238,29,To King at University,a_merged_998630,2902,507852
a_1234,29,To King at University,a_merged_998630,2902,507851
a_5331,53,Hespeler Terminal,a_merged_998630,5301,507506
b_8103,201,Forest Glen Plaza,a_merged_998635,20111,552270
a_5331,53,Ainslie St. Terminal,a_merged_998630,5311,507501
b_5531,55,St. Andrews,a_merged_998635,5500,551010
a_5333,53,Ainslie St. Terminal,a_merged_998630,5311,507500
b_5201,52,Fairview via Preston Pkwy,muwtf_merged_998639,5201,547950
a_5333,53,Ainslie St. Terminal,a_merged_998630,5311,507503
b_131,25,Queen South to Downtown,a_merged_998635,2511,549859
a_5332,53,Ainslie St. Terminal,a_merged_998630,5311,507502
b_5131,65,Fisher Mills,a_merged_998635,6501,551292
b_5133,65,Fisher Mills,a_merged_998635,6501,551293
a_806,8,Fairview via Westmount/East TR,muwtf_merged_998634,813,502928
a_1234,29,To King at University,a_merged_998630,2902,507859
a_937,5,Uptown,a_merged_998630,511,507409
a_1237,29,To King at University,a_merged_998630,2902,507858
a_1282,12,To Fairview Park,muwtf_merged_998634,1211,504457
a_2235,2,Forest Hill,a_merged_998630,211,507158
b_805,8,Fairview via Westmount/Franklin TA,muwtf_merged_998639,814,546155
b_5133,65,Fisher Mills,a_merged_998635,6501,551296
b_806,8,Fairview via Westmount/Franklin TA,muwtf_merged_998639,814,546157
a_232,2,Downtown,muwtf_merged_998634,221,502439
b_803,8,Fairview via Westmount/Franklin TA,muwtf_merged_998639,814,546151
b_806,8,Fairview via Westmount/Franklin TA,muwtf_merged_998639,814,546150
b_808,8,Fairview via Westmount/Franklin TA,muwtf_merged_998639,814,546153
b_1132,20,Victoria Hills to Highland Hills Mall,muwtf_merged_998639,2001,545616
a_2232,2,Forest Hill via Southmoor,a_merged_998630,212,507156
b_5201,52,Fairview via Cherry Blossom,muwtf_merged_998639,5203,548014
b_5132,65,Fisher Mills,a_merged_998635,6501,551294
a_806,8,Fairview via Westmount/Franklin TA,muwtf_merged_998634,814,502925
b_5131,65,Fisher Mills,a_merged_998635,6501,551295
a_231,2,Downtown,muwtf_merged_998634,221,502434
a_804,8,Fairview via Westmount/East TR,muwtf_merged_998634,813,502927
a_805,8,University via East/Westmount,muwtf_merged_998634,803,502920
a_2231,2,Forest Hill via Southmoor,a_merged_998630,212,507153
b_1234,10,Conestoga College via Bechtel,muwtf_merged_998639,1002,546487
b_1031,10,Conestoga College via Bechtel,muwtf_merged_998639,1002,546486
b_333,10,Conestoga College,muwtf_merged_998639,1001,546485
b_5231,52,Ainslie Terminal via Preston Pkwy,s_merged_998638,5211,553037
b_1033,10,Conestoga College,muwtf_merged_998639,1001,546483
a_805,8,University via East/Westmount,muwtf_merged_998634,803,502922
a_2531,15,Downtown,a_merged_998630,1511,506719
a_131,15,Downtown,a_merged_998630,1511,506718
a_133,15,Downtown,a_merged_998630,1511,506717
a_131,15,Frederick,a_merged_998630,1501,506716
a_131,15,Downtown,a_merged_998630,1511,506715
a_801,8,University via Franklin/Westmount,muwtf_merged_998634,802,502923
a_133,15,Frederick,a_merged_998630,1501,506713
a_131,15,Frederick,a_merged_998630,1501,506712
a_133,15,Frederick,a_merged_998630,1501,506711
a_131,15,Frederick,a_merged_998630,1501,506710
b_5202,52,Fairview via Cherry Blossom,muwtf_merged_998639,5203,548012
b_931,5,Erb West,muwtf_merged_998639,501,546285
b_5203,52,Fairview via Cherry Blossom,muwtf_merged_998639,5203,548013
b_934,5,Erb West,muwtf_merged_998639,501,546284
b_5133,51,Hespeler Road to Ainslie Terminal,a_merged_998635,5111,550207
b_5332,66,Tri-City Centre,muwtf_merged_998639,6611,548467
b_5331,66,Tri-City Centre,muwtf_merged_998639,6611,548466
b_1232,12,To Conestoga Mall,muwtf_merged_998639,1201,547688
b_1032,12,To Conestoga Mall,muwtf_merged_998639,1201,547689
b_5332,66,Tri-City Centre,muwtf_merged_998639,6611,548463
b_5331,66,Tri-City Centre,muwtf_merged_998639,6611,548462
b_5334,66,Tri-City Centre,muwtf_merged_998639,6611,548461
b_5333,66,Tri-City Centre,muwtf_merged_998639,6611,548460
b_1232,12,To Conestoga Mall,muwtf_merged_998639,1201,547682
b_1231,12,To Conestoga Mall,muwtf_merged_998639,1201,547683
b_1243,12,To Conestoga Mall,muwtf_merged_998639,1201,547680
b_1242,12,To Conestoga Mall,muwtf_merged_998639,1201,547681
b_1243,12,To Conestoga Mall,muwtf_merged_998639,1201,547686
b_1242,12,To Conestoga Mall,muwtf_merged_998639,1201,547687
b_1236,12,To Conestoga Mall,muwtf_merged_998639,1201,547684
b_1283,12,To Conestoga Mall,muwtf_merged_998639,1201,547685
b_8134,201,Forest Glen Plaza,s_merged_998638,20111,553672
b_8131,201,Forest Glen Plaza,s_merged_998638,20111,553673
b_8132,201,Forest Glen Plaza,s_merged_998638,20111,553670
b_433,29,To King/University turnaround,muwtf_merged_998639,2901,547354
a_8022,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504852
b_434,29,To King/University turnaround,muwtf_merged_998639,2901,547356
b_8133,201,Forest Glen Plaza,s_merged_998638,20111,553671
b_434,29,To King/University turnaround,muwtf_merged_998639,2901,547350
b_2281,29,To King/University turnaround,muwtf_merged_998639,2901,547351
b_434,29,To King/University turnaround,muwtf_merged_998639,2901,547352
a_8003,200,iXpress to Ainslie Terminal,muwtf_merged_998634,20011,504853
b_8134,201,Forest Glen Plaza,s_merged_998638,20111,553676
b_434,29,To The Boardwalk,muwtf_merged_998639,2911,547367
b_431,29,To King/University turnaround,muwtf_merged_998639,2901,547358
a_8025,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504850
b_8131,201,Forest Glen Plaza,s_merged_998638,20111,553677
a_131,25,Queen South to Downtown,muwtf_merged_998634,2511,502722
a_2532,25,Queen South,muwtf_merged_998634,2501,502723
a_2532,25,Queen South to Downtown,muwtf_merged_998634,2511,502720
a_2533,25,Queen South to Downtown,muwtf_merged_998634,2511,502721
a_2533,25,Queen South to Downtown,muwtf_merged_998634,2511,502726
a_335,25,to HHM only,muwtf_merged_998634,2503,502727
a_2533,25,Queen South,muwtf_merged_998634,2501,502724
a_131,25,Queen South,muwtf_merged_998634,2501,502725
b_5132,51,Hespeler Road to Ainslie Terminal,a_merged_998635,5111,550202
a_8031,200,iXpress to Ainslie Terminal,muwtf_merged_998634,20011,504856
a_231,15,Downtown,muwtf_merged_998634,1511,502728
a_233,15,Frederick,muwtf_merged_998634,1501,502729
a_8022,200,iXpress to Ainslie Terminal,muwtf_merged_998634,20011,504857
a_932,14,Bathurst,muwtf_merged_998634,1401,503093
a_932,14,Conestoga Mall,muwtf_merged_998634,1413,503092
a_731,14,Conestoga Mall,muwtf_merged_998634,1413,503091
a_731,14,Bathurst,muwtf_merged_998634,1401,503090
a_3201,32,Kumpf,muwtf_merged_998634,3201,503097
a_3201,32,Kumpf,muwtf_merged_998634,3201,503096
a_3201,32,Kumpf,muwtf_merged_998634,3201,503095
a_3251,32,Kumpf,muwtf_merged_998634,3201,503094
b_433,29,To The Boardwalk,muwtf_merged_998639,2911,547366
a_3201,32,Conestoga Mall,muwtf_merged_998634,3211,503099
a_3201,32,Kumpf,muwtf_merged_998634,3201,503098
b_5131,51,Hespeler Road to Ainslie Terminal,a_merged_998635,5111,550203
a_737,7,A Fairview Park via Connaught,s_merged_998633,714,509578
a_781,7,A Fairview Park via Connaught,s_merged_998633,714,509579
b_8021,200,iXpress to Conestoga Mall,muwtf_merged_998639,20001,548125
b_5632,56,Cambridge Centre,a_merged_998635,5611,550343
b_5333,53,Hespeler Terminal,a_merged_998635,5301,550828
b_5331,53,Hespeler Terminal,a_merged_998635,5301,550829
a_932,5,Erb West,a_merged_998630,501,507398
a_936,5,Erb West,a_merged_998630,501,507399
b_5633,56,Cambridge Centre,a_merged_998635,5611,550342
a_931,5,Erb West,a_merged_998630,501,507394
a_931,5,Erb West,a_merged_998630,501,507395
a_931,5,Erb West,a_merged_998630,501,507396
a_931,5,Erb West,a_merged_998630,501,507397
a_932,5,Erb West,a_merged_998630,501,507390
a_937,5,Erb West,a_merged_998630,501,507391
a_931,5,Erb West,a_merged_998630,501,507392
a_931,5,Erb West,a_merged_998630,501,507393
a_131,1,Downtown via Lorraine,s_merged_998633,112,509259
a_132,1,Downtown via Lorraine,s_merged_998633,112,509258
a_1134,33,Huron,muwtf_merged_998634,3301,503679
a_2101,21,Elmira,muwtf_merged_998634,2101,503678
a_132,1,Downtown via Lorraine,s_merged_998633,112,509253
a_132,1,Downtown via Lorraine,s_merged_998633,112,509252
a_431,4,Glasgow,muwtf_merged_998634,412,503891
a_432,4,Glasgow,muwtf_merged_998634,412,503890
a_131,1,Downtown via Lorraine,s_merged_998633,112,509257
a_2101,21,Conestoga Mall,muwtf_merged_998634,2111,503672
